player_id,arrived_time,departed_time,wait_time
1501,6,1353,34
1502,18,1354,23
1503,6,1354,31
1504,2,1354,24
1505,7,1354,35
1506,14,1354,36
1507,24,1355,64
1508,6,1355,26
1509,16,1358,31
1510,2,1361,25
1511,23,1361,16
1512,15,1361,24
1513,16,1363,65
1514,5,1364,35
1515,6,1366,9
1516,19,1367,35
1517,4,1368,0
1518,2,1368,32
1519,8,1369,26
1520,17,1369,17
1521,16,1370,55
1522,9,1372,32
1523,15,1373,27
1524,5,1375,0
1525,16,1376,32
1526,6,1377,32
1527,7,1377,34
1528,6,1378,7
1529,6,1381,21
1530,21,1382,27
1531,2,1383,4
1532,18,1383,0
1533,16,1384,9
1534,3,1385,0
1535,6,1387,0
1536,4,1388,32
1537,11,1389,32
1538,5,1389,13
1539,15,1392,33
1540,15,1393,11
1541,1,1393,18
1542,10,1394,0
1543,6,1394,19
1544,13,1394,33
1545,4,1396,24
1546,2,1397,0
1547,18,1397,36
1548,5,1397,14
1549,11,1398,35
1550,5,1399,23
1551,6,1400,25
1552,7,1401,0
1553,15,1402,32
1554,20,1402,34
1555,4,1402,34
1556,2,1402,34
1557,13,1403,35
1558,15,1404,24
1559,7,1404,33
1560,10,1407,17
1561,19,1407,0
1562,15,1408,22
1563,23,1408,17
1564,14,1411,33
1565,22,1411,6
1566,14,1412,0
1567,1,1413,19
1568,22,1413,15
1569,2,1413,0
1570,6,1414,22
1571,10,1414,0
1572,1,1415,28
1573,12,1415,6
1574,9,1416,64
1575,17,1416,20
1576,9,1421,0
1577,12,1421,31
1578,2,1425,0
1579,16,1425,7
1580,11,1427,0
1581,10,1428,0
1582,17,1430,20
1583,6,1430,30
1584,14,1431,0
1585,11,1431,60
1586,15,1432,0
1587,11,1432,0
1588,5,1433,13
1589,22,1436,14
1590,24,1437,18
1591,20,1437,27
1592,23,1437,23
1593,21,1437,0
1594,2,1437,0
1595,3,1438,19
1596,20,1440,0
1597,23,1440,22
1598,17,1440,35
1599,7,1440,0
1600,11,1440,34
1601,19,1441,44
1602,1,1442,8
1603,22,1444,7
1604,21,1445,12
1605,12,1447,20
1606,8,1447,28
1607,9,1448,25
1608,11,1448,27
1609,20,1449,0
1610,22,1451,103
1611,10,1451,20
1612,3,1453,0
1613,5,1454,23
1614,24,1457,2
1615,12,1457,27
1616,20,1458,0
1617,11,1459,0
1618,20,1459,31
1619,23,1461,13
1620,15,1461,35
1621,16,1462,0
1622,12,1462,32
1623,1,1462,30
1624,15,1464,0
1625,3,1464,27
1626,23,1465,0
1627,9,1465,24
1628,13,1466,22
1629,4,1467,35
1630,7,1467,33
1631,22,1468,0
1632,6,1468,33
1633,17,1469,30
1634,19,1472,0
1635,19,1472,31
1636,15,1473,0
1637,18,1474,0
1638,2,1474,0
1639,14,1474,41
1640,3,1475,30
1641,7,1475,27
1642,22,1476,34
1643,13,1476,35
1644,13,1476,34
1645,10,1477,0
1646,3,1479,33
1647,4,1480,28
1648,5,1480,0
1649,7,1481,30
1650,20,1483,34
1651,24,1483,20
1652,12,1484,51
1653,21,1484,0
1654,17,1486,0
1655,7,1487,0
1656,9,1488,28
1657,17,1490,28
1658,5,1490,0
1659,16,1491,9
1660,10,1492,0
1661,17,1492,12
1662,20,1493,31
1663,19,1493,30
1664,12,1494,6
1665,1,1495,20
1666,4,1497,0
1667,20,1498,52
1668,19,1499,28
1669,8,1499,19
1670,11,1499,4
1671,10,1500,0
1672,4,1501,0
1673,24,1503,37
1674,5,1503,8
1675,18,1504,21
1676,17,1506,3
1677,5,1508,7
1678,6,1508,24
1679,8,1509,36
1680,2,1511,35
1681,13,1511,0
1682,2,1511,31
1683,5,1511,0
1684,18,1513,1
1685,3,1514,28
1686,13,1516,30
1687,16,1516,27
1688,22,1517,21
1689,20,1517,0
1690,14,1518,27
1691,5,1518,21
1692,8,1519,35
1693,18,1520,39
1694,24,1521,23
