run_id,scenario_type,scenario_param,T,L,C,p,h,w,s,demand_volatility,optimal_cost,collection_cost,holding_cost,shortage_cost,waste_cost,total_collected,total_shortage,total_waste,total_demand,service_level,shortage_frequency,avg_inventory
2923,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2924,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2925,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2926,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2927,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2928,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2929,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2930,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2931,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2932,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2933,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2934,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2935,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2936,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2937,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2938,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2939,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2940,capacity,C_120,14,3,120.0,20.0,2.0,5.0,200.0,85.75668594152567,29250.0,21500.0,1750.0,6000.0,0.0,1075.0,30.0,0.0,1105.0,0.9728506787330317,0.07142857142857142,62.5
2941,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2942,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2943,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2944,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2945,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2946,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2947,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2948,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2949,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2950,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2951,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2952,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2953,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2954,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2955,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2956,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2957,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2958,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2959,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2960,cost_sensitivity,s_1,14,3,50.0,20.0,2.0,5.0,1.0,85.75668594152567,1105.0,0.0,0.0,1105.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2961,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2962,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2963,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2964,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2965,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2966,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2967,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2968,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2969,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2970,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2971,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2972,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2973,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2974,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2975,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2976,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2977,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2978,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2979,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2980,cost_sensitivity,s_10,14,3,50.0,20.0,2.0,5.0,10.0,85.75668594152567,11050.0,0.0,0.0,11050.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2981,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2982,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2983,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2984,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2985,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2986,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2987,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2988,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2989,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2990,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2991,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2992,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2993,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2994,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2995,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2996,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2997,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2998,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
2999,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
3000,cost_sensitivity,s_20,14,3,50.0,20.0,2.0,5.0,20.0,85.75668594152567,22100.0,0.0,0.0,22100.0,0.0,0.0,1105.0,0.0,1105.0,0.0,1.0,0.0
3001,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3002,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3003,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3004,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3005,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3006,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3007,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3008,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3009,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3010,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3011,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3012,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3013,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3014,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3015,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3016,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3017,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3018,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3019,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3020,cost_sensitivity,s_40,14,3,50.0,20.0,2.0,5.0,40.0,85.75668594152567,31920.0,13200.0,920.0,17800.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3021,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3022,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3023,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3024,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3025,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3026,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3027,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3028,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3029,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3030,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3031,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3032,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3033,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3034,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3035,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3036,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3037,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3038,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3039,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3040,cost_sensitivity,s_80,14,3,50.0,20.0,2.0,5.0,80.0,85.75668594152567,49720.0,13200.0,920.0,35600.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3041,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3042,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3043,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3044,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3045,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3046,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3047,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3048,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3049,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3050,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3051,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
3052,cost_sensitivity,s_100,14,3,50.0,20.0,2.0,5.0,100.0,85.75668594152567,58620.0,13200.0,920.0,44500.0,0.0,660.0,445.0,0.0,1105.0,0.5972850678733032,0.2857142857142857,32.857142857142854
