NUtime_s,vehicle_id,node,finished,travel_time_s
720.0,4,16,False,721.0
720.0,5,16,True,540.0
720.0,6,15,True,695.0
720.0,7,15,False,721.0
720.0,8,3,False,721.0
720.0,9,22,False,721.0
720.0,10,23,True,615.0
721.0,1,16,True,195.0
721.0,2,17,False,722.0
721.0,3,8,False,722.0
721.0,4,16,False,722.0
721.0,5,16,True,540.0
721.0,6,15,True,695.0
721.0,7,15,False,722.0
721.0,8,3,False,722.0
721.0,9,22,False,722.0
721.0,10,23,True,615.0
722.0,1,16,True,195.0
722.0,2,17,False,723.0
722.0,3,8,False,723.0
722.0,4,16,False,723.0
722.0,5,16,True,540.0
722.0,6,15,True,695.0
722.0,7,15,False,723.0
722.0,8,3,False,723.0
722.0,9,22,False,723.0
722.0,10,23,True,615.0
723.0,1,16,True,195.0
723.0,2,17,False,724.0
723.0,3,8,False,724.0
723.0,4,16,False,724.0
723.0,5,16,True,540.0
723.0,6,15,True,695.0
723.0,7,15,False,724.0
723.0,8,3,False,724.0
723.0,9,22,False,724.0
723.0,10,23,True,615.0
724.0,1,16,True,195.0
724.0,2,17,False,725.0
724.0,3,8,False,725.0
724.0,4,16,False,725.0
724.0,5,16,True,540.0
724.0,6,15,True,695.0
724.0,7,15,False,725.0
724.0,8,3,False,725.0
724.0,9,22,False,725.0
724.0,10,23,True,615.0
725.0,1,16,True,195.0
725.0,2,17,False,726.0
725.0,3,8,False,726.0
725.0,4,16,False,726.0
725.0,5,16,True,540.0
725.0,6,15,True,695.0
725.0,7,15,False,726.0
725.0,8,3,False,726.0
725.0,9,22,False,726.0
725.0,10,23,True,615.0
726.0,1,16,True,195.0
726.0,2,17,False,727.0
726.0,3,8,False,727.0
726.0,4,16,False,727.0
726.0,5,16,True,540.0
726.0,6,15,True,695.0
726.0,7,15,False,727.0
726.0,8,3,False,727.0
726.0,9,22,False,727.0
726.0,10,23,True,615.0
727.0,1,16,True,195.0
727.0,2,17,False,728.0
727.0,3,8,False,728.0
727.0,4,16,False,728.0
727.0,5,16,True,540.0
727.0,6,15,True,695.0
727.0,7,15,False,728.0
727.0,8,3,False,728.0
727.0,9,22,False,728.0
727.0,10,23,True,615.0
728.0,1,16,True,195.0
728.0,2,17,False,729.0
728.0,3,8,False,729.0
728.0,4,16,False,729.0
728.0,5,16,True,540.0
728.0,6,15,True,695.0
728.0,7,15,False,729.0
728.0,8,3,False,729.0
728.0,9,22,False,729.0
728.0,10,23,True,615.0
729.0,1,16,True,195.0
729.0,2,17,False,730.0
729.0,3,8,False,730.0
729.0,4,16,False,730.0
729.0,5,16,True,540.0
729.0,6,15,True,695.0
729.0,7,15,False,730.0
729.0,8,3,False,730.0
729.0,9,22,False,730.0
729.0,10,23,True,615.0
730.0,1,16,True,195.0
730.0,2,17,False,731.0
730.0,3,8,False,731.0
730.0,4,16,False,731.0
730.0,5,16,True,540.0
730.0,6,15,True,695.0
730.0,7,15,False,731.0
730.0,8,3,False,731.0
730.0,9,22,False,731.0
730.0,10,23,True,615.0
731.0,1,16,True,195.0
731.0,2,17,False,732.0
731.0,3,8,False,732.0
731.0,4,16,False,732.0
731.0,5,16,True,540.0
731.0,6,15,True,695.0
731.0,7,15,False,732.0
731.0,8,3,False,732.0
731.0,9,22,False,732.0
731.0,10,23,True,615.0
732.0,1,16,True,195.0
732.0,2,17,False,733.0
732.0,3,8,False,733.0
732.0,4,16,False,733.0
732.0,5,16,True,540.0
732.0,6,15,True,695.0
732.0,7,15,False,733.0
732.0,8,3,False,733.0
732.0,9,22,False,733.0
732.0,10,23,True,615.0
733.0,1,16,True,195.0
733.0,2,17,False,734.0
733.0,3,8,False,734.0
733.0,4,16,False,734.0
733.0,5,16,True,540.0
733.0,6,15,True,695.0
733.0,7,15,False,734.0
733.0,8,3,False,734.0
733.0,9,22,False,734.0
733.0,10,23,True,615.0
734.0,1,16,True,195.0
734.0,2,17,False,735.0
734.0,3,7,False,735.0
734.0,4,16,False,735.0
734.0,5,16,True,540.0
734.0,6,15,True,695.0
734.0,7,15,False,735.0
734.0,8,3,False,735.0
734.0,9,22,False,735.0
734.0,10,23,True,615.0
735.0,1,16,True,195.0
735.0,2,17,False,736.0
735.0,3,7,False,736.0
735.0,4,16,False,736.0
735.0,5,16,True,540.0
735.0,6,15,True,695.0
735.0,7,15,False,736.0
735.0,8,3,False,736.0
735.0,9,22,False,736.0
735.0,10,23,True,615.0
736.0,1,16,True,195.0
736.0,2,17,False,737.0
736.0,3,7,False,737.0
736.0,4,16,False,737.0
736.0,5,16,True,540.0
736.0,6,15,True,695.0
736.0,7,15,False,737.0
736.0,8,3,False,737.0
736.0,9,22,False,737.0
736.0,10,23,True,615.0
737.0,1,16,True,195.0
737.0,2,17,False,738.0
737.0,3,7,False,738.0
737.0,4,16,False,738.0
737.0,5,16,True,540.0
737.0,6,15,True,695.0
737.0,7,15,False,738.0
737.0,8,3,False,738.0
737.0,9,22,False,738.0
737.0,10,23,True,615.0
738.0,1,16,True,195.0
738.0,2,17,False,739.0
738.0,3,7,False,739.0
738.0,4,16,False,739.0
738.0,5,16,True,540.0
738.0,6,15,True,695.0
738.0,7,15,False,739.0
738.0,8,3,False,739.0
738.0,9,22,False,739.0
738.0,10,23,True,615.0
739.0,1,16,True,195.0
739.0,2,17,False,740.0
739.0,3,7,False,740.0
739.0,4,16,False,740.0
739.0,5,16,True,540.0
739.0,6,15,True,695.0
739.0,7,15,False,740.0
739.0,8,3,False,740.0
739.0,9,22,False,740.0
739.0,10,23,True,615.0
740.0,1,16,True,195.0
740.0,2,17,False,741.0
740.0,3,7,False,741.0
740.0,4,16,False,741.0
740.0,5,16,True,540.0
740.0,6,15,True,695.0
740.0,7,15,False,741.0
740.0,8,3,False,741.0
740.0,9,22,False,741.0
740.0,10,23,True,615.0
741.0,1,16,True,195.0
741.0,2,17,False,742.0
741.0,3,7,False,742.0
741.0,4,16,False,742.0
741.0,5,16,True,540.0
741.0,6,15,True,695.0
741.0,7,15,False,742.0
741.0,8,3,False,742.0
741.0,9,22,False,742.0
741.0,10,23,True,615.0
742.0,1,16,True,195.0
742.0,2,17,False,743.0
742.0,3,7,False,743.0
742.0,4,16,False,743.0
742.0,5,16,True,540.0
742.0,6,15,True,695.0
742.0,7,15,False,743.0
742.0,8,3,False,743.0
742.0,9,22,False,743.0
742.0,10,23,True,615.0
743.0,1,16,True,195.0
743.0,2,17,False,744.0
743.0,3,7,False,744.0
743.0,4,16,False,744.0
743.0,5,16,True,540.0
743.0,6,15,True,695.0
743.0,7,15,False,744.0
743.0,8,3,False,744.0
743.0,9,22,False,744.0
743.0,10,23,True,615.0
744.0,1,16,True,195.0
744.0,2,17,False,745.0
744.0,3,7,False,745.0
744.0,4,16,False,745.0
744.0,5,16,True,540.0
744.0,6,15,True,695.0
744.0,7,15,False,745.0
744.0,8,3,False,745.0
744.0,9,22,False,745.0
744.0,10,23,True,615.0
745.0,1,16,True,195.0
745.0,2,17,False,746.0
745.0,3,7,False,746.0
745.0,4,16,False,746.0
745.0,5,16,True,540.0
745.0,6,15,True,695.0
745.0,7,15,False,746.0
745.0,8,3,False,746.0
745.0,9,22,False,746.0
745.0,10,23,True,615.0
746.0,1,16,True,195.0
746.0,2,17,False,747.0
746.0,3,7,False,747.0
746.0,4,16,False,747.0
746.0,5,16,True,540.0
746.0,6,15,True,695.0
746.0,7,15,False,747.0
746.0,8,3,False,747.0
746.0,9,22,False,747.0
746.0,10,23,True,615.0
747.0,1,16,True,195.0
747.0,2,17,False,748.0
747.0,3,7,False,748.0
747.0,4,16,False,748.0
747.0,5,16,True,540.0
747.0,6,15,True,695.0
747.0,7,15,False,748.0
747.0,8,3,False,748.0
747.0,9,22,False,748.0
747.0,10,23,True,615.0
748.0,1,16,True,195.0
748.0,2,17,False,749.0
748.0,3,7,False,749.0
748.0,4,16,False,749.0
748.0,5,16,True,540.0
748.0,6,15,True,695.0
748.0,7,15,False,749.0
748.0,8,3,False,749.0
748.0,9,22,False,749.0
748.0,10,23,True,615.0
749.0,1,16,True,195.0
749.0,2,17,False,750.0
749.0,3,7,False,750.0
749.0,4,17,True,750.0
749.0,5,16,True,540.0
749.0,6,15,True,695.0
749.0,7,15,False,750.0
749.0,8,3,False,750.0
749.0,9,21,False,750.0
749.0,10,23,True,615.0
750.0,1,16,True,195.0
750.0,2,17,False,751.0
750.0,3,7,False,751.0
750.0,4,17,True,750.0
750.0,5,16,True,540.0
750.0,6,15,True,695.0
750.0,7,15,False,751.0
750.0,8,3,False,751.0
750.0,9,21,False,751.0
750.0,10,23,True,615.0
751.0,1,16,True,195.0
751.0,2,17,False,752.0
751.0,3,7,False,752.0
751.0,4,17,True,750.0
751.0,5,16,True,540.0
751.0,6,15,True,695.0
751.0,7,15,False,752.0
751.0,8,3,False,752.0
751.0,9,21,False,752.0
751.0,10,23,True,615.0
752.0,1,16,True,195.0
752.0,2,17,False,753.0
752.0,3,7,False,753.0
752.0,4,17,True,750.0
752.0,5,16,True,540.0
752.0,6,15,True,695.0
752.0,7,15,False,753.0
752.0,8,3,False,753.0
752.0,9,21,False,753.0
752.0,10,23,True,615.0
753.0,1,16,True,195.0
753.0,2,17,False,754.0
753.0,3,7,False,754.0
753.0,4,17,True,750.0
753.0,5,16,True,540.0
753.0,6,15,True,695.0
753.0,7,15,False,754.0
753.0,8,3,False,754.0
753.0,9,21,False,754.0
753.0,10,23,True,615.0
754.0,1,16,True,195.0
754.0,2,17,False,755.0
754.0,3,7,False,755.0
754.0,4,17,True,750.0
754.0,5,16,True,540.0
754.0,6,15,True,695.0
754.0,7,15,False,755.0
754.0,8,3,False,755.0
754.0,9,21,False,755.0
754.0,10,23,True,615.0
755.0,1,16,True,195.0
755.0,2,17,False,756.0
755.0,3,7,False,756.0
755.0,4,17,True,750.0
755.0,5,16,True,540.0
755.0,6,15,True,695.0
755.0,7,15,False,756.0
755.0,8,3,False,756.0
755.0,9,21,False,756.0
755.0,10,23,True,615.0
756.0,1,16,True,195.0
756.0,2,17,False,757.0
756.0,3,7,False,757.0
756.0,4,17,True,750.0
756.0,5,16,True,540.0
756.0,6,15,True,695.0
756.0,7,15,False,757.0
756.0,8,3,False,757.0
756.0,9,21,False,757.0
756.0,10,23,True,615.0
757.0,1,16,True,195.0
757.0,2,17,False,758.0
757.0,3,7,False,758.0
757.0,4,17,True,750.0
757.0,5,16,True,540.0
757.0,6,15,True,695.0
757.0,7,15,False,758.0
757.0,8,3,False,758.0
757.0,9,21,False,758.0
757.0,10,23,True,615.0
758.0,1,16,True,195.0
758.0,2,17,False,759.0
758.0,3,7,False,759.0
758.0,4,17,True,750.0
758.0,5,16,True,540.0
758.0,6,15,True,695.0
758.0,7,15,False,759.0
758.0,8,3,False,759.0
758.0,9,21,False,759.0
758.0,10,23,True,615.0
759.0,1,16,True,195.0
759.0,2,17,False,760.0
759.0,3,7,False,760.0
759.0,4,17,True,750.0
759.0,5,16,True,540.0
759.0,6,15,True,695.0
759.0,7,15,False,760.0
759.0,8,3,False,760.0
759.0,9,21,False,760.0
759.0,10,23,True,615.0
760.0,1,16,True,195.0
760.0,2,17,False,761.0
760.0,3,7,False,761.0
760.0,4,17,True,750.0
760.0,5,16,True,540.0
760.0,6,15,True,695.0
760.0,7,15,False,761.0
760.0,8,3,False,761.0
760.0,9,21,False,761.0
760.0,10,23,True,615.0
761.0,1,16,True,195.0
761.0,2,17,False,762.0
761.0,3,7,False,762.0
761.0,4,17,True,750.0
761.0,5,16,True,540.0
761.0,6,15,True,695.0
761.0,7,15,False,762.0
761.0,8,3,False,762.0
761.0,9,21,False,762.0
761.0,10,23,True,615.0
762.0,1,16,True,195.0
762.0,2,17,False,763.0
762.0,3,7,False,763.0
762.0,4,17,True,750.0
762.0,5,16,True,540.0
762.0,6,15,True,695.0
762.0,7,15,False,763.0
762.0,8,3,False,763.0
762.0,9,21,False,763.0
762.0,10,23,True,615.0
763.0,1,16,True,195.0
763.0,2,17,False,764.0
763.0,3,7,False,764.0
763.0,4,17,True,750.0
763.0,5,16,True,540.0
763.0,6,15,True,695.0
763.0,7,15,False,764.0
763.0,8,3,False,764.0
763.0,9,21,False,764.0
763.0,10,23,True,615.0
764.0,1,16,True,195.0
764.0,2,17,False,765.0
764.0,3,7,False,765.0
764.0,4,17,True,750.0
764.0,5,16,True,540.0
764.0,6,15,True,695.0
764.0,7,15,False,765.0
764.0,8,3,False,765.0
764.0,9,21,False,765.0
764.0,10,23,True,615.0
765.0,1,16,True,195.0
765.0,2,17,False,766.0
765.0,3,7,False,766.0
765.0,4,17,True,750.0
765.0,5,16,True,540.0
765.0,6,15,True,695.0
765.0,7,15,False,766.0
765.0,8,3,False,766.0
765.0,9,21,False,766.0
765.0,10,23,True,615.0
766.0,1,16,True,195.0
766.0,2,17,False,767.0
766.0,3,7,False,767.0
766.0,4,17,True,750.0
766.0,5,16,True,540.0
766.0,6,15,True,695.0
766.0,7,15,False,767.0
766.0,8,3,False,767.0
766.0,9,21,False,767.0
766.0,10,23,True,615.0
767.0,1,16,True,195.0
767.0,2,17,False,768.0
767.0,3,7,False,768.0
767.0,4,17,True,750.0
767.0,5,16,True,540.0
767.0,6,15,True,695.0
767.0,7,15,False,768.0
767.0,8,3,False,768.0
767.0,9,21,False,768.0
767.0,10,23,True,615.0
768.0,1,16,True,195.0
768.0,2,17,False,769.0
768.0,3,7,False,769.0
768.0,4,17,True,750.0
768.0,5,16,True,540.0
768.0,6,15,True,695.0
768.0,7,15,False,769.0
768.0,8,3,False,769.0
768.0,9,21,False,769.0
768.0,10,23,True,615.0
769.0,1,16,True,195.0
769.0,2,17,False,770.0
769.0,3,7,False,770.0
769.0,4,17,True,750.0
769.0,5,16,True,540.0
769.0,6,15,True,695.0
769.0,7,15,False,770.0
769.0,8,3,False,770.0
769.0,9,21,False,770.0
769.0,10,23,True,615.0
770.0,1,16,True,195.0
770.0,2,17,False,771.0
770.0,3,7,False,771.0
770.0,4,17,True,750.0
770.0,5,16,True,540.0
770.0,6,15,True,695.0
770.0,7,15,False,771.0
770.0,8,3,False,771.0
770.0,9,21,False,771.0
770.0,10,23,True,615.0
771.0,1,16,True,195.0
771.0,2,17,False,772.0
771.0,3,7,False,772.0
771.0,4,17,True,750.0
771.0,5,16,True,540.0
771.0,6,15,True,695.0
771.0,7,15,False,772.0
771.0,8,3,False,772.0
771.0,9,21,False,772.0
771.0,10,23,True,615.0
772.0,1,16,True,195.0
772.0,2,17,False,773.0
772.0,3,7,False,773.0
772.0,4,17,True,750.0
772.0,5,16,True,540.0
772.0,6,15,True,695.0
772.0,7,15,False,773.0
772.0,8,3,False,773.0
772.0,9,21,False,773.0
772.0,10,23,True,615.0
773.0,1,16,True,195.0
773.0,2,17,False,774.0
773.0,3,7,False,774.0
773.0,4,17,True,750.0
773.0,5,16,True,540.0
773.0,6,15,True,695.0
773.0,7,15,False,774.0
773.0,8,3,False,774.0
773.0,9,21,False,774.0
773.0,10,23,True,615.0
774.0,1,16,True,195.0
774.0,2,17,False,775.0
774.0,3,7,False,775.0
774.0,4,17,True,750.0
774.0,5,16,True,540.0
774.0,6,15,True,695.0
774.0,7,15,False,775.0
774.0,8,3,False,775.0
774.0,9,21,False,775.0
774.0,10,23,True,615.0
775.0,1,16,True,195.0
775.0,2,17,False,776.0
775.0,3,7,False,776.0
775.0,4,17,True,750.0
775.0,5,16,True,540.0
775.0,6,15,True,695.0
775.0,7,15,False,776.0
775.0,8,3,False,776.0
775.0,9,21,False,776.0
775.0,10,23,True,615.0
776.0,1,16,True,195.0
776.0,2,17,False,777.0
776.0,3,7,False,777.0
776.0,4,17,True,750.0
776.0,5,16,True,540.0
776.0,6,15,True,695.0
776.0,7,15,False,777.0
776.0,8,3,False,777.0
776.0,9,21,False,777.0
776.0,10,23,True,615.0
777.0,1,16,True,195.0
777.0,2,17,False,778.0
777.0,3,7,False,778.0
777.0,4,17,True,750.0
777.0,5,16,True,540.0
777.0,6,15,True,695.0
777.0,7,15,False,778.0
777.0,8,3,False,778.0
777.0,9,21,False,778.0
777.0,10,23,True,615.0
778.0,1,16,True,195.0
778.0,2,17,False,779.0
778.0,3,7,False,779.0
778.0,4,17,True,750.0
778.0,5,16,True,540.0
778.0,6,15,True,695.0
778.0,7,15,False,779.0
778.0,8,3,False,779.0
778.0,9,21,False,779.0
778.0,10,23,True,615.0
779.0,1,16,True,195.0
779.0,2,17,False,780.0
779.0,3,7,False,780.0
779.0,4,17,True,750.0
779.0,5,16,True,540.0
779.0,6,15,True,695.0
779.0,7,15,False,780.0
779.0,8,3,False,780.0
779.0,9,21,False,780.0
779.0,10,23,True,615.0
780.0,1,16,True,195.0
780.0,2,17,False,781.0
780.0,3,7,False,781.0
780.0,4,17,True,750.0
780.0,5,16,True,540.0
780.0,6,15,True,695.0
780.0,7,15,False,781.0
780.0,8,3,False,781.0
780.0,9,21,False,781.0
780.0,10,23,True,615.0
781.0,1,16,True,195.0
781.0,2,17,False,782.0
781.0,3,7,False,782.0
781.0,4,17,True,750.0
781.0,5,16,True,540.0
781.0,6,15,True,695.0
781.0,7,15,False,782.0
781.0,8,3,False,782.0
781.0,9,21,False,782.0
781.0,10,23,True,615.0
782.0,1,16,True,195.0
782.0,2,17,False,783.0
782.0,3,7,False,783.0
782.0,4,17,True,750.0
782.0,5,16,True,540.0
782.0,6,15,True,695.0
782.0,7,15,False,783.0
782.0,8,3,False,783.0
782.0,9,21,False,783.0
782.0,10,23,True,615.0
783.0,1,16,True,195.0
783.0,2,17,False,784.0
783.0,3,7,False,784.0
783.0,4,17,True,750.0
783.0,5,16,True,540.0
783.0,6,15,True,695.0
783.0,7,15,False,784.0
783.0,8,3,False,784.0
783.0,9,21,False,784.0
783.0,10,23,True,615.0
784.0,1,16,True,195.0
784.0,2,17,False,785.0
784.0,3,7,False,785.0
784.0,4,17,True,750.0
784.0,5,16,True,540.0
784.0,6,15,True,695.0
784.0,7,15,False,785.0
784.0,8,3,False,785.0
784.0,9,21,False,785.0
784.0,10,23,True,615.0
785.0,1,16,True,195.0
785.0,2,17,False,786.0
785.0,3,7,False,786.0
785.0,4,17,True,750.0
785.0,5,16,True,540.0
785.0,6,15,True,695.0
785.0,7,15,False,786.0
785.0,8,3,False,786.0
785.0,9,21,False,786.0
785.0,10,23,True,615.0
786.0,1,16,True,195.0
786.0,2,17,False,787.0
786.0,3,7,False,787.0
786.0,4,17,True,750.0
786.0,5,16,True,540.0
786.0,6,15,True,695.0
786.0,7,15,False,787.0
786.0,8,3,False,787.0
786.0,9,21,False,787.0
786.0,10,23,True,615.0
787.0,1,16,True,195.0
787.0,2,17,False,788.0
787.0,3,7,False,788.0
787.0,4,17,True,750.0
787.0,5,16,True,540.0
787.0,6,15,True,695.0
787.0,7,15,False,788.0
787.0,8,3,False,788.0
787.0,9,21,False,788.0
787.0,10,23,True,615.0
788.0,1,16,True,195.0
788.0,2,17,False,789.0
788.0,3,7,False,789.0
788.0,4,17,True,750.0
788.0,5,16,True,540.0
788.0,6,15,True,695.0
788.0,7,15,False,789.0
788.0,8,3,False,789.0
788.0,9,21,False,789.0
788.0,10,23,True,615.0
789.0,1,16,True,195.0
789.0,2,17,False,790.0
789.0,3,7,False,790.0
789.0,4,17,True,750.0
789.0,5,16,True,540.0
789.0,6,15,True,695.0
789.0,7,15,False,790.0
789.0,8,3,False,790.0
789.0,9,21,False,790.0
789.0,10,23,True,615.0
790.0,1,16,True,195.0
790.0,2,17,False,791.0
790.0,3,7,False,791.0
790.0,4,17,True,750.0
790.0,5,16,True,540.0
790.0,6,15,True,695.0
790.0,7,15,False,791.0
790.0,8,3,False,791.0
790.0,9,21,False,791.0
790.0,10,23,True,615.0
791.0,1,16,True,195.0
791.0,2,17,False,792.0
791.0,3,7,False,792.0
791.0,4,17,True,750.0
791.0,5,16,True,540.0
791.0,6,15,True,695.0
791.0,7,15,False,792.0
791.0,8,3,False,792.0
791.0,9,21,False,792.0
791.0,10,23,True,615.0
792.0,1,16,True,195.0
792.0,2,17,False,793.0
792.0,3,7,False,793.0
792.0,4,17,True,750.0
792.0,5,16,True,540.0
792.0,6,15,True,695.0
792.0,7,15,False,793.0
792.0,8,3,False,793.0
792.0,9,21,False,793.0
792.0,10,23,True,615.0
793.0,1,16,True,195.0
793.0,2,17,False,794.0
793.0,3,7,False,794.0
793.0,4,17,True,750.0
793.0,5,16,True,540.0
793.0,6,15,True,695.0
793.0,7,15,False,794.0
793.0,8,3,False,794.0
793.0,9,21,False,794.0
793.0,10,23,True,615.0
794.0,1,16,True,195.0
794.0,2,17,False,795.0
794.0,3,7,False,795.0
794.0,4,17,True,750.0
794.0,5,16,True,540.0
794.0,6,15,True,695.0
794.0,7,15,False,795.0
794.0,8,3,False,795.0
794.0,9,21,False,795.0
794.0,10,23,True,615.0
795.0,1,16,True,195.0
795.0,2,17,False,796.0
795.0,3,7,False,796.0
795.0,4,17,True,750.0
795.0,5,16,True,540.0
795.0,6,15,True,695.0
795.0,7,15,False,796.0
795.0,8,3,False,796.0
795.0,9,21,False,796.0
795.0,10,23,True,615.0
796.0,1,16,True,195.0
796.0,2,17,False,797.0
796.0,3,7,False,797.0
796.0,4,17,True,750.0
796.0,5,16,True,540.0
796.0,6,15,True,695.0
796.0,7,15,False,797.0
796.0,8,3,False,797.0
796.0,9,21,False,797.0
796.0,10,23,True,615.0
797.0,1,16,True,195.0
797.0,2,17,False,798.0
797.0,3,7,False,798.0
797.0,4,17,True,750.0
797.0,5,16,True,540.0
797.0,6,15,True,695.0
797.0,7,15,False,798.0
797.0,8,3,False,798.0
797.0,9,21,False,798.0
797.0,10,23,True,615.0
798.0,1,16,True,195.0
798.0,2,17,False,799.0
798.0,3,7,False,799.0
798.0,4,17,True,750.0
798.0,5,16,True,540.0
798.0,6,15,True,695.0
798.0,7,15,False,799.0
798.0,8,3,False,799.0
798.0,9,21,False,799.0
798.0,10,23,True,615.0
799.0,1,16,True,195.0
799.0,2,19,True,800.0
799.0,3,7,False,800.0
799.0,4,17,True,750.0
799.0,5,16,True,540.0
799.0,6,15,True,695.0
799.0,7,15,False,800.0
799.0,8,3,False,800.0
799.0,9,21,False,800.0
799.0,10,23,True,615.0
800.0,1,16,True,195.0
800.0,2,19,True,800.0
800.0,3,7,False,801.0
800.0,4,17,True,750.0
800.0,5,16,True,540.0
800.0,6,15,True,695.0
800.0,7,15,False,801.0
800.0,8,3,False,801.0
800.0,9,21,False,801.0
800.0,10,23,True,615.0
801.0,1,16,True,195.0
801.0,2,19,True,800.0
801.0,3,7,False,802.0
801.0,4,17,True,750.0
801.0,5,16,True,540.0
801.0,6,15,True,695.0
801.0,7,15,False,802.0
801.0,8,3,False,802.0
801.0,9,21,False,802.0
801.0,10,23,True,615.0
802.0,1,16,True,195.0
802.0,2,19,True,800.0
802.0,3,7,False,803.0
802.0,4,17,True,750.0
802.0,5,16,True,540.0
802.0,6,15,True,695.0
802.0,7,15,False,803.0
802.0,8,3,False,803.0
802.0,9,21,False,803.0
802.0,10,23,True,615.0
803.0,1,16,True,195.0
803.0,2,19,True,800.0
803.0,3,7,False,804.0
803.0,4,17,True,750.0
803.0,5,16,True,540.0
803.0,6,15,True,695.0
803.0,7,15,False,804.0
803.0,8,3,False,804.0
803.0,9,21,False,804.0
803.0,10,23,True,615.0
804.0,1,16,True,195.0
804.0,2,19,True,800.0
804.0,3,7,False,805.0
804.0,4,17,True,750.0
804.0,5,16,True,540.0
804.0,6,15,True,695.0
804.0,7,15,False,805.0
804.0,8,3,False,805.0
804.0,9,21,False,805.0
804.0,10,23,True,615.0
805.0,1,16,True,195.0
805.0,2,19,True,800.0
805.0,3,7,False,806.0
805.0,4,17,True,750.0
805.0,5,16,True,540.0
805.0,6,15,True,695.0
805.0,7,15,False,806.0
805.0,8,3,False,806.0
805.0,9,21,False,806.0
805.0,10,23,True,615.0
806.0,1,16,True,195.0
806.0,2,19,True,800.0
806.0,3,7,False,807.0
806.0,4,17,True,750.0
806.0,5,16,True,540.0
806.0,6,15,True,695.0
806.0,7,15,False,807.0
806.0,8,3,False,807.0
806.0,9,21,False,807.0
806.0,10,23,True,615.0
807.0,1,16,True,195.0
807.0,2,19,True,800.0
807.0,3,7,False,808.0
807.0,4,17,True,750.0
807.0,5,16,True,540.0
807.0,6,15,True,695.0
807.0,7,15,False,808.0
807.0,8,3,False,808.0
807.0,9,21,False,808.0
807.0,10,23,True,615.0
808.0,1,16,True,195.0
808.0,2,19,True,800.0
808.0,3,7,False,809.0
808.0,4,17,True,750.0
808.0,5,16,True,540.0
808.0,6,15,True,695.0
808.0,7,15,False,809.0
808.0,8,3,False,809.0
808.0,9,21,False,809.0
808.0,10,23,True,615.0
809.0,1,16,True,195.0
809.0,2,19,True,800.0
809.0,3,7,False,810.0
809.0,4,17,True,750.0
809.0,5,16,True,540.0
809.0,6,15,True,695.0
809.0,7,15,False,810.0
809.0,8,3,False,810.0
809.0,9,21,False,810.0
809.0,10,23,True,615.0
810.0,1,16,True,195.0
810.0,2,19,True,800.0
810.0,3,7,False,811.0
810.0,4,17,True,750.0
810.0,5,16,True,540.0
810.0,6,15,True,695.0
810.0,7,15,False,811.0
810.0,8,3,False,811.0
810.0,9,21,False,811.0
810.0,10,23,True,615.0
811.0,1,16,True,195.0
811.0,2,19,True,800.0
811.0,3,7,False,812.0
811.0,4,17,True,750.0
811.0,5,16,True,540.0
811.0,6,15,True,695.0
811.0,7,15,False,812.0
811.0,8,3,False,812.0
811.0,9,21,False,812.0
811.0,10,23,True,615.0
812.0,1,16,True,195.0
812.0,2,19,True,800.0
812.0,3,7,False,813.0
812.0,4,17,True,750.0
812.0,5,16,True,540.0
812.0,6,15,True,695.0
812.0,7,15,False,813.0
812.0,8,3,False,813.0
812.0,9,21,False,813.0
812.0,10,23,True,615.0
813.0,1,16,True,195.0
813.0,2,19,True,800.0
813.0,3,7,False,814.0
813.0,4,17,True,750.0
813.0,5,16,True,540.0
813.0,6,15,True,695.0
813.0,7,15,False,814.0
813.0,8,3,False,814.0
813.0,9,21,False,814.0
813.0,10,23,True,615.0
814.0,1,16,True,195.0
814.0,2,19,True,800.0
814.0,3,7,False,815.0
814.0,4,17,True,750.0
814.0,5,16,True,540.0
814.0,6,15,True,695.0
814.0,7,15,False,815.0
814.0,8,3,False,815.0
814.0,9,21,False,815.0
814.0,10,23,True,615.0
815.0,1,16,True,195.0
815.0,2,19,True,800.0
815.0,3,7,False,816.0
815.0,4,17,True,750.0
815.0,5,16,True,540.0
815.0,6,15,True,695.0
815.0,7,15,False,816.0
815.0,8,3,False,816.0
815.0,9,21,False,816.0
815.0,10,23,True,615.0
816.0,1,16,True,195.0
816.0,2,19,True,800.0
816.0,3,7,False,817.0
816.0,4,17,True,750.0
816.0,5,16,True,540.0
816.0,6,15,True,695.0
816.0,7,15,False,817.0
816.0,8,3,False,817.0
816.0,9,21,False,817.0
816.0,10,23,True,615.0
817.0,1,16,True,195.0
817.0,2,19,True,800.0
817.0,3,7,False,818.0
817.0,4,17,True,750.0
817.0,5,16,True,540.0
817.0,6,15,True,695.0
817.0,7,15,False,818.0
817.0,8,3,False,818.0
817.0,9,21,False,818.0
817.0,10,23,True,615.0
818.0,1,16,True,195.0
818.0,2,19,True,800.0
818.0,3,7,False,819.0
818.0,4,17,True,750.0
818.0,5,16,True,540.0
818.0,6,15,True,695.0
818.0,7,15,False,819.0
818.0,8,3,False,819.0
818.0,9,21,False,819.0
818.0,10,23,True,615.0
819.0,1,16,True,195.0
819.0,2,19,True,800.0
819.0,3,7,False,820.0
819.0,4,17,True,750.0
819.0,5,16,True,540.0
819.0,6,15,True,695.0
819.0,7,15,False,820.0
819.0,8,3,False,820.0
819.0,9,21,False,820.0
819.0,10,23,True,615.0
820.0,1,16,True,195.0
